,YEAR,MONTH,DAY,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_TIME,ELAPSED_TIME,ARRIVAL_TIME,DIVERTED,CANCELLED
4283548,2015,9,24,B6,464,SEA,JFK,1313,318,2131,0,0
4283590,2015,9,24,DL,426,JFK,ATL,1314,135,1529,0,0
4283755,2015,9,24,DL,2329,ATL,SEA,1327,295,1522,0,0
4284683,2015,9,24,DL,820,SEA,ATL,1420,278,2158,0,0
4284826,2015,9,24,DL,1109,SEA,JFK,1430,304,2234,0,0
4284842,2015,9,24,DL,1394,ATL,JFK,1428,132,1640,0,0
4285814,2015,9,24,DL,438,JFK,ATL,1520,164,1804,0,0
4286490,2015,9,24,AS,750,SEA,ATL,1605,279,2344,0,0
4286736,2015,9,24,DL,2568,ATL,SEA,1630,296,1826,0,0
4286801,2015,9,24,DL,419,JFK,SEA,1636,339,1915,0,0
4287960,2015,9,24,DL,1419,ATL,JFK,1845,140,2105,0,0
4288333,2015,9,24,DL,433,JFK,ATL,1812,147,2039,0,0
4288370,2015,9,24,B6,263,JFK,SEA,1804,358,2102,0,0
4288387,2015,9,24,AA,45,JFK,SEA,1838,361,2139,0,0
4288939,2015,9,24,DL,449,JFK,SEA,1830,351,2121,0,0
4289045,2015,9,24,AS,745,ATL,SEA,1858,297,2055,0,0
4289529,2015,9,24,DL,1164,ATL,SEA,1914,312,2126,0,0
4289536,2015,9,24,DL,2797,JFK,ATL,1925,167,2212,0,0
4290882,2015,9,24,DL,2348,ATL,SEA,2040,294,2234,0,0
4290927,2015,9,24,DL,1750,ATL,JFK,2115,141,2336,0,0
4291265,2015,9,24,AS,18,SEA,JFK,2126,306,0532,0,0
4291490,2015,9,24,B6,264,SEA,JFK,2157,316,0613,0,0
4291523,2015,9,24,DL,1545,ATL,SEA,2232,295,0027,0,0
4291837,2015,9,24,DL,1542,SEA,JFK,2307,315,0722,0,0
4291838,2015,9,24,DL,2188,SEA,ATL,2255,273,0628,0,0
4291979,2015,9,24,DL,1453,SEA,ATL,2356,271,0727,0,0
4292896,2015,9,25,DL,1598,SEA,ATL,0611,270,1341,0,0
4293072,2015,9,25,DL,454,JFK,ATL,0633,154,0907,0,0
4293544,2015,9,25,AA,44,SEA,JFK,0700,351,1551,0,0
4293605,2015,9,25,AS,749,ATL,SEA,0654,297,0851,0,0
4293709,2015,9,25,DL,418,SEA,JFK,0658,319,1517,0,0
4293946,2015,9,25,DL,429,JFK,SEA,0708,376,1024,0,0
4294003,2015,9,25,AS,725,JFK,SEA,0711,376,1027,0,0
4294537,2015,9,25,DL,968,SEA,ATL,0743,294,1537,0,0
4294965,2015,9,25,DL,2039,ATL,SEA,0815,322,1037,0,0
4295057,2015,9,25,DL,2350,ATL,JFK,0815,122,1017,0,0
4295303,2015,9,25,DL,462,JFK,ATL,0828,210,1158,0,0
4295874,2015,9,25,DL,1291,SEA,ATL,0859,278,1637,0,0
4296256,2015,9,25,B6,63,JFK,SEA,0916,389,1245,0,0
4296523,2015,9,25,DL,1929,ATL,SEA,0940,311,1151,0,0
4296717,2015,9,25,AS,746,SEA,ATL,1001,294,1755,0,0
4297021,2015,9,25,DL,1653,ATL,JFK,1008,130,1218,0,0
4297444,2015,9,25,DL,436,JFK,SEA,1032,363,1335,0,0
4297538,2015,9,25,DL,1781,SEA,ATL,1038,286,1824,0,0
4298027,2015,9,25,DL,1852,ATL,SEA,1105,319,1324,0,0
4298203,2015,9,25,DL,1473,SEA,JFK,1121,328,1949,0,0
4299132,2015,9,25,DL,478,ATL,JFK,1251,129,1500,0,0
4299222,2015,9,25,DL,2643,SEA,ATL,1213,289,2002,0,0
4300133,2015,9,25,B6,464,SEA,JFK,1340,311,2151,0,0
4300166,2015,9,25,DL,426,JFK,ATL,1311,140,1531,0,0
4300338,2015,9,25,DL,2329,ATL,SEA,1335,289,1524,0,0
4301264,2015,9,25,DL,820,SEA,ATL,1420,282,2202,0,0
4301414,2015,9,25,DL,1109,SEA,JFK,1448,322,2310,0,0
4301431,2015,9,25,DL,1394,ATL,JFK,1428,131,1639,0,0
4302394,2015,9,25,DL,438,JFK,ATL,1547,173,1840,0,0
4303062,2015,9,25,AS,750,SEA,ATL,1608,276,2344,0,0
4303310,2015,9,25,DL,2568,ATL,SEA,1648,295,1843,0,0
4303367,2015,9,25,DL,419,JFK,SEA,1643,380,2003,0,0
4304538,2015,9,25,DL,1419,ATL,JFK,1808,134,2022,0,0
4304906,2015,9,25,DL,2811,JFK,ATL,1754,167,2041,0,0
4304950,2015,9,25,B6,263,JFK,SEA,1757,374,2111,0,0
4304968,2015,9,25,AA,45,JFK,SEA,1759,392,2131,0,0
4305501,2015,9,25,DL,449,JFK,SEA,1826,375,2141,0,0
4305619,2015,9,25,AS,745,ATL,SEA,1905,328,2133,0,0
4306108,2015,9,25,DL,1164,ATL,SEA,1927,309,2136,0,0
4306116,2015,9,25,DL,2797,JFK,ATL,1926,160,2206,0,0
4307460,2015,9,25,DL,2348,ATL,SEA,2041,295,2236,0,0
4307503,2015,9,25,DL,1750,ATL,JFK,2047,145,2312,0,0
4307849,2015,9,25,AS,18,SEA,JFK,2156,323,0619,0,0
4308075,2015,9,25,B6,264,SEA,JFK,2218,326,0644,0,0
4308109,2015,9,25,DL,1545,ATL,SEA,2155,312,0007,0,0
4308420,2015,9,25,DL,1542,SEA,JFK,2316,317,0733,0,0
4308422,2015,9,25,DL,2188,SEA,ATL,2257,293,0650,0,0
4308560,2015,9,25,DL,1453,SEA,ATL,2355,267,0722,0,0
4309281,2015,9,26,DL,1598,SEA,ATL,0619,272,1351,0,0
4309350,2015,9,26,DL,454,JFK,ATL,0628,150,0858,0,0
4309721,2015,9,26,AA,44,SEA,JFK,0704,314,1518,0,0
4309772,2015,9,26,AS,749,ATL,SEA,0701,309,0910,0,0
4309902,2015,9,26,DL,418,SEA,JFK,0659,313,1512,0,0
4310076,2015,9,26,DL,453,JFK,SEA,0705,351,0956,0,0
4310113,2015,9,26,AS,725,JFK,SEA,0720,358,1018,0,0
4310548,2015,9,26,DL,968,SEA,ATL,0750,283,1533,0,0
4310921,2015,9,26,DL,2039,ATL,SEA,0808,303,1011,0,0
4311010,2015,9,26,DL,2350,ATL,JFK,0810,123,1013,0,0
4311222,2015,9,26,DL,462,JFK,ATL,0828,165,1113,0,0
4312270,2015,9,26,DL,1929,ATL,SEA,0935,323,1158,0,0
4312450,2015,9,26,AS,746,SEA,ATL,0952,280,1732,0,0
4312722,2015,9,26,DL,1653,ATL,JFK,1017,116,1213,0,0
4313054,2015,9,26,DL,425,JFK,SEA,1105,345,1350,0,0
4313143,2015,9,26,DL,999,SEA,ATL,1037,274,1811,0,0
4313588,2015,9,26,DL,1852,ATL,SEA,1115,307,1322,0,0
4313731,2015,9,26,DL,1473,SEA,JFK,1116,336,1952,0,0
